CASE_ID,PARTY_NUMBER,PARTY_TYPE,AT_FAULT,PARTY_SEX,PARTY_AGE,PARTY_SOBRIETY,PARTY_DRUG_PHYSICAL,DIR_OF_TRAVEL,PARTY_SAFETY_EQUIP_1,PARTY_SAFETY_EQUIP_2,FINAN_RESPONS,SP_INFO_1,SP_INFO_2,SP_INFO_3,OAF_VIOLATION_CODE,OAF_VIOL_CAT,OAF_VIOL_SECTION,OAF_VIOLATION_SUFFIX,OAF_1,OAF_2,PARTY_NUMBER_KILLED,PARTY_NUMBER_INJURED,MOVE_PRE_ACC,VEHICLE_YEAR,VEHICLE_MAKE,STWD_VEHICLE_TYPE,CHP_VEH_TYPE_TOWING,CHP_VEH_TYPE_TOWED,RACE,INATTENTION,SPECIAL_INFO_F,SPECIAL_INFO_G,ACCIDENT_YEAR
7202210,3,1,N,M,51,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,A,2007,HONDA,A,01,,A,,-,-,2016
7202302,1,1,Y,F,36,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,F,2012,HONDA,A,07,,W,,-,-,2016
7202302,2,4,N,M,45,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2016
7202483,1,4,N,M,26,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2014
7202483,2,1,N,M,52,A,-,E,P,W,Y,-,3,-,-,"- ",,,N,-,0,1,B,2011,SUZUKI,J,49,,W,,-,-,2014
7203051,1,4,Y,M,60,C,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,J,,-,L,04,,B,,-,-,2016
7203051,2,1,N,M,33,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,1991,CHEVROLET,A,01,,W,,-,-,2016
7203060,1,3,Y,-,998,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,0,O,2012,TOYOTA,A,01,,,,-,-,2016
7203060,2,4,N,M,16,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,H,,-,L,04,,W,,-,-,2016
7203060,3,1,N,F,69,A,-,W,P,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2003,VOLKSWAGEN,A,01,,W,,-,-,2016
7203077,1,1,Y,M,35,A,-,W,M,G,Y,-,3,-,-,"- ",,,-,-,0,0,E,2015,HONDA,A,01,,W,,-,-,2016
7203077,2,4,N,F,29,A,-,E,-,-,O,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,W,,-,-,2016
7203086,1,1,Y,F,26,A,-,E,M,G,Y,-,3,-,-,"- ",,,L,-,0,0,B,2006,VOLKSWAGEN,A,01,,B,,-,-,2016
7203086,2,4,N,M,42,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,A,,-,-,2016
7203096,1,1,Y,M,21,A,-,W,M,G,Y,-,3,-,-,"- ",,,F,-,0,0,B,2008,HONDA,A,01,,W,K,-,-,2016
7203096,2,4,N,M,24,A,-,W,P,W,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,A,,-,-,2016
7203119,1,1,Y,M,57,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,D,2010,TOYOTA,A,01,,W,,-,-,2016
7203119,2,4,N,M,27,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8008827,1,1,Y,F,56,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,A,2007,TOYOTA,A,01,,H,,-,-,2017
8008827,2,4,N,M,15,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2017
8008861,1,1,Y,F,54,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2006,BMW,A,01,,W,,-,-,2017
8008861,2,4,N,M,29,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,D,,-,L,04,,A,,-,-,2017
8008878,1,1,Y,F,998,A,-,S,B,-,,-,3,-,,23,21457,A,A,N,0,0,B,2016,BMW,A,07,,W,,-,-,2017
8008878,2,4,N,M,27,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2017
8015277,1,2,Y,F,73,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,A,,-,-,2016
8015277,2,4,N,M,25,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,O,,-,-,2016
8020136,1,4,Y,M,47,A,-,N,-,-,O,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,H,,-,-,2016
8020136,2,1,N,M,52,H,H,N,M,G,Y,-,1,-,,38,22500,H,A,N,0,0,A,2002,MERCEDES-BENZ,A,01,,W,,-,-,2016
8020153,1,4,Y,F,66,G,G,N,-,-,O,-,3,-,-,"- ",,,M,-,0,1,I,,-,L,04,,W,,-,-,2016
8020163,1,4,Y,M,24,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2016
8020163,2,1,N,M,46,A,-,S,L,B,Y,-,3,-,-,"- ",,,N,-,0,0,E,1997,HONDA,A,07,,B,,-,-,2016
8020168,1,1,Y,M,49,A,-,W,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,B,2010,HONDA,A,01,,W,,-,-,2016
8020168,2,4,N,M,32,A,-,S,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8020174,1,1,Y,M,86,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,G,2001,MERCEDES-BENZ,A,01,,A,,-,-,2016
8020174,2,4,N,M,20,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,O,,-,-,2016
8020225,1,4,Y,M,20,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2016
8020225,2,1,N,M,56,A,-,S,M,G,,-,3,-,-,"- ",,,N,-,0,0,D,1995,FORD,A,01,,B,,-,-,2016
8020227,1,4,Y,M,59,B,-,E,-,-,O,-,3,-,,31,22107,,A,-,0,1,B,,-,L,04,,B,,-,-,2016
8020228,1,4,Y,M,22,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,Q,,-,L,04,,B,,-,-,2016
8020228,2,1,N,M,32,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2012,FORD,A,01,,W,,-,-,2016
8020236,1,4,Y,M,23,G,G,E,-,-,O,-,3,-,-,"- ",,,M,-,0,0,B,,-,L,04,,B,,-,-,2016
8020236,2,2,N,M,66,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,W,,-,-,2016
8020305,1,1,Y,M,20,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,D,2001,MITSUBISHI,A,01,,B,,-,-,2016
8020305,2,4,N,M,31,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8020460,1,4,Y,M,35,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,N,,-,L,04,,W,,-,-,2016
8020460,2,1,N,M,30,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2014,KIA,A,01,,W,,-,-,2016
8039942,1,4,Y,M,45,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8039942,2,1,N,M,79,A,-,E,M,B,Y,-,3,-,-,"- ",,,L,-,0,0,B,2001,CHRYSLER,A,01,,W,,-,-,2016
8042405,1,1,Y,M,998,G,G,S,-,-,,-,3,-,-,"- ",,,N,-,0,0,E,,-,-,,,W,,-,-,2016
8042405,2,4,N,M,36,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,O,,-,-,2016
8042430,1,1,Y,F,41,G,G,N,L,B,Y,-,3,-,-,"- ",,,N,-,0,0,D,2014,HONDA,A,01,,A,,-,-,2016
8042430,2,4,N,F,33,G,G,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8042453,1,4,N,F,26,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8042453,2,1,N,M,50,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,D,,VOLKSWAGEN,A,01,,W,,-,-,2016
8042457,1,1,Y,M,35,G,G,W,N,B,Y,-,3,-,-,"- ",,,N,-,0,0,E,2016,FORD,A,01,,O,,-,-,2016
8042457,2,4,N,M,23,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8042610,1,1,Y,F,29,A,-,W,M,G,Y,-,3,-,-,"- ",,,F,-,0,0,R,2000,VOLKSWAGEN,-,,,A,K,-,-,2016
8042610,2,4,N,F,26,-,,W,-,-,O,-,-,-,-,"- ",,,-,-,0,1,-,,-,L,04,,W,,-,-,2016
8046708,1,4,Y,M,18,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,A,,-,-,2016
8046708,2,1,N,M,998,G,G,S,M,B,,-,3,-,,19,20001,A,A,-,0,0,D,,-,-,,,O,,-,-,2016
8046731,1,1,Y,M,39,A,-,E,M,G,Y,-,3,-,-,"- ",,,F,-,0,0,B,2016,VOLKSWAGEN,A,01,,A,-,-,-,2016
8046731,2,4,N,M,36,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8046754,1,1,N,M,54,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,R,2013,BMW,A,01,,W,,-,-,2016
8046754,2,4,N,M,52,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,B,,-,-,2016
8049608,1,4,N,M,57,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8049694,1,4,Y,M,54,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8049694,2,1,N,M,40,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,A,2015,DODGE,A,07,,H,,-,-,2016
8049717,1,1,N,M,70,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2016,NISSAN,A,01,,W,,-,-,2016
8049717,2,4,N,M,42,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8052032,1,4,Y,M,19,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2016
8052032,2,1,N,M,47,A,-,E,M,C,,-,3,-,-,"- ",,,N,-,0,0,B,2013,"OTHER - BUS",I,11,,A,,-,-,2016
8052032,3,3,N,-,998,-,-,-,-,-,O,-,-,-,-,"- ",,,-,-,0,0,O,1996,TOYOTA,D,23,,,,-,-,2016
8052052,1,1,Y,M,41,A,-,N,M,B,Y,-,3,-,-,"- ",,,N,-,0,0,A,2008,FORD,D,22,,B,,-,-,2016
8052052,2,4,N,M,36,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2016
8052639,1,2,Y,M,69,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,H,,-,-,2016
8052639,2,4,N,M,36,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8052656,1,4,Y,F,18,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8052656,2,1,N,F,80,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2013,FIAT,A,01,,W,,-,-,2016
8052659,1,4,Y,F,29,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8052660,1,4,Y,M,45,D,-,W,-,-,O,-,3,-,,44,21204,B,A,N,0,2,B,,-,L,04,,W,,-,-,2016
8052661,1,1,Y,M,47,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,D,2010,BMW,A,01,,W,,-,-,2016
8052661,2,4,N,M,33,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2016
8052667,1,1,Y,M,29,A,-,E,M,B,Y,-,3,-,-,"- ",,,N,-,0,0,F,2016,HYUNDAI,A,01,,W,,-,-,2016
8052667,2,4,N,M,69,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8054206,1,1,Y,M,998,A,-,S,M,G,N,-,3,-,-,"- ",,,N,-,0,0,J,2002,FORD,J,48,,W,,-,-,2016
8054206,2,4,N,M,998,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,,,-,-,2016
8055878,1,1,Y,-,998,G,G,E,B,-,,-,-,-,-,"- ",,,N,-,0,0,B,,LEXUS,A,01,,O,,-,-,2016
8055878,2,4,N,M,26,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8055935,1,4,Y,M,17,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,0,H,,-,L,04,,W,,-,-,2016
8055935,2,1,N,F,50,A,-,N,M,B,Y,-,3,-,-,"- ",,,N,-,0,1,B,2015,TOYOTA,-,,,A,,-,-,2016
8067255,1,5,N,-,998,A,-,-,-,-,O,-,3,-,-,"- ",,,-,-,0,0,A,2014,TOYOTA,A,01,,,,-,-,2017
8067255,2,4,N,M,40,A,-,E,-,-,O,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,H,,-,-,2017
8076472,1,4,N,M,998,G,G,E,-,-,O,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,A,,-,-,2016
8076472,2,1,N,M,41,G,G,N,M,G,Y,-,3,-,-,"- ",,,-,-,0,0,B,2008,CHEVROLET,D,22,,W,,-,-,2016
8079062,1,4,N,M,64,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,B,,-,-,2016
8079069,1,4,Y,F,60,G,G,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8079069,2,1,N,M,44,A,-,W,N,G,Y,-,3,-,-,"- ",,,N,-,0,0,D,2009,VOLKSWAGEN,A,01,,W,,-,-,2016
8079094,1,1,N,M,28,A,-,S,M,G,Y,-,3,-,,24,22450,A,A,N,0,0,H,2015,SUBARU,A,01,,W,,-,-,2016
8079094,2,4,Y,M,40,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,E,,-,L,04,,B,,-,-,2016
8079096,1,4,Y,F,998,G,G,N,-,-,O,-,3,-,,27,21650,,A,N,0,0,B,,-,L,04,,B,,-,-,2016
8079096,2,2,N,F,81,H,H,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,A,,-,-,2016
8079102,1,4,Y,M,18,G,G,E,-,-,O,-,3,-,-,"- ",,,A,N,0,1,Q,,-,L,04,,B,,-,-,2016
8079102,2,1,N,F,29,A,-,W,M,C,Y,-,3,-,-,"- ",,,N,-,0,0,A,2007,TOYOTA,A,01,,W,,-,-,2016
8079135,1,1,Y,M,44,A,-,E,M,G,Y,-,-,-,-,"- ",,,E,-,0,0,E,1987,CADILLAC,A,01,,B,,-,-,2016
8079135,2,4,N,M,32,A,-,W,-,-,O,-,-,-,-,"- ",,,-,-,0,1,B,,-,L,04,,W,,-,-,2016
8079160,1,4,Y,M,53,G,G,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,E,,-,L,04,,W,,-,-,2016
8079160,2,1,N,F,46,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2013,TOYOTA,A,01,,W,,-,-,2016
8079163,1,4,Y,M,26,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,Q,,-,L,04,,W,,-,-,2016
8079163,2,1,N,F,39,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,D,2013,TOYOTA,A,01,,A,,-,-,2016
8079188,1,1,Y,M,60,A,-,W,M,G,Y,-,3,-,,27,21460,A,A,E,0,0,E,2001,HONDA,A,01,,W,,-,-,2016
8079188,2,4,N,M,20,A,-,E,-,-,O,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,W,,-,-,2016
8055866,1,4,Y,M,28,A,-,E,-,-,O,-,3,-,,25,22350,,A,N,0,1,B,,-,L,04,,A,,-,-,2016
8055866,2,1,N,M,51,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2013,TOYOTA,A,01,,W,,-,-,2016
8055865,1,1,Y,M,69,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,D,2011,TOYOTA,A,01,,A,,-,-,2016
8055865,2,4,N,M,44,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,B,,-,-,2016
8079343,1,4,Y,M,39,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,0,B,,-,L,04,,O,,-,-,2016
8079343,2,2,N,M,61,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,N,60,,W,,-,-,2016
8079366,1,1,Y,-,998,G,G,E,-,-,,-,-,-,,19,20001,A,A,N,0,0,A,,TOYOTA,A,01,,,,-,-,2016
8079366,2,4,N,F,28,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8055863,1,1,Y,F,30,A,-,E,M,G,Y,-,3,-,-,"- ",,,-,-,0,0,F,2008,BMW,A,01,,W,,-,-,2016
8055863,2,4,N,M,35,A,-,N,-,-,O,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,W,,-,-,2016
8052372,1,1,Y,M,73,A,-,W,M,C,Y,-,3,-,,31,22107,,A,F,0,0,E,2016,HYUNDAI,A,01,,B,K,-,-,2016
8052372,2,4,N,M,31,A,-,E,-,-,O,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,W,,-,-,2016
8052076,1,4,Y,F,23,A,-,W,-,-,O,-,3,-,-,"- ",,,F,-,0,1,B,,-,L,04,,W,K,-,-,2016
8052076,2,1,N,M,23,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,K,2012,FORD,I,11,,H,,-,-,2016
8052076,3,3,N,-,998,-,,-,-,-,O,-,-,-,-,"- ",,,-,-,0,0,-,2014,FORD,I,11,,,,-,-,2016
8052072,1,1,Y,M,39,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,E,2006,TOYOTA,D,23,,W,,-,-,2016
8052072,2,4,N,M,31,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8049521,1,4,Y,M,25,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,D,,-,L,04,,W,,-,-,2016
8049521,2,3,N,-,998,H,H,-,-,-,O,-,3,-,-,"- ",,,N,-,0,0,O,1995,CHEVROLET,-,,,,,-,-,2016
8049474,1,1,Y,M,53,A,-,-,P,-,Y,-,3,-,-,"- ",,,N,-,0,0,O,2004,TOYOTA,D,22,,H,,-,-,2016
8049474,2,4,N,M,65,A,-,-,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8090176,1,2,N,F,29,C,-,N,-,-,O,-,1,-,-,"- ",,,N,-,0,1,B,,-,N,60,,A,,-,-,2016
8090176,2,4,N,M,34,H,H,E,-,-,O,-,3,-,-,"- ",,,F,-,0,0,L,,-,L,04,,W,-,-,-,2016
8046643,1,1,Y,F,24,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,D,2014,CHEVROLET,A,01,,H,,-,-,2016
8046643,2,4,N,M,30,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8042825,1,4,Y,F,25,G,G,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,E,,-,L,04,,W,,-,-,2016
8101282,1,4,Y,M,34,A,-,W,-,-,O,-,3,-,,27,21650,1,A,N,0,1,Q,,-,L,04,,B,,-,-,2016
8101282,2,1,N,M,58,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,1997,NISSAN,A,01,,A,,-,-,2016
8101284,1,1,Y,M,60,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,E,2000,FORD,A,01,,W,,-,-,2016
8101284,2,4,N,M,48,A,-,N,-,-,O,-,3,-,,39,21201,D,A,-,0,1,B,,-,L,04,,B,,-,-,2016
8042632,1,1,Y,M,53,A,-,E,M,C,Y,-,3,-,-,"- ",,,N,-,0,0,D,2010,SUBARU,A,07,,W,,-,-,2016
8042632,2,4,N,M,38,A,-,E,-,-,O,-,3,-,-,"- ",,,M,-,0,1,B,,-,L,04,,W,,-,-,2016
8101315,1,1,Y,F,19,A,-,S,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,E,2007,HONDA,A,01,,B,,-,-,2016
8101315,2,4,N,M,37,A,-,E,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8101321,1,1,Y,M,998,G,G,W,M,B,,-,3,-,,19,20001,A,A,-,0,0,F,2010,JEEP,A,07,,W,,-,-,2016
8101321,2,4,N,M,47,A,-,W,-,-,O,-,3,-,,40,21201,A,A,-,0,1,B,,-,L,04,,B,,-,-,2016
8101322,1,4,Y,M,61,A,-,S,-,-,O,-,3,-,-,"- ",,,F,-,0,1,B,,-,L,04,,H,-,-,-,2016
8101322,2,1,N,M,27,A,-,E,L,G,Y,-,3,-,-,"- ",,,N,-,0,0,E,2006,FORD,A,01,,H,,-,-,2016
8101334,1,3,Y,-,998,A,-,-,-,-,O,-,3,-,-,"- ",,,N,-,0,0,O,2009,HONDA,A,01,,,,-,-,2016
8101334,2,4,N,M,25,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8101336,1,4,Y,F,998,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8101360,1,4,Y,F,55,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2016
8101360,2,1,N,M,54,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,E,2004,LEXUS,A,01,,W,,-,-,2016
8039995,1,3,Y,-,998,A,-,E,-,-,O,-,-,-,-,"- ",,,N,-,0,0,O,2015,CHRYSLER,A,01,,,,-,-,2016
8039995,2,4,N,M,52,A,-,E,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8101420,1,1,Y,-,998,G,G,S,N,B,,-,3,-,-,"- ",,,A,N,0,0,I,,-,A,01,,,,-,-,2016
8101420,2,4,N,M,51,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8039963,1,1,Y,F,56,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,K,2000,VOLKSWAGEN,A,01,,W,,-,-,2016
8039963,2,4,N,M,22,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8102430,1,4,Y,M,32,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,A,,-,-,2016
8102430,2,1,N,M,50,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,1995,HONDA,A,01,,B,,-,-,2016
8102438,1,4,Y,M,71,A,-,W,-,-,O,-,3,-,-,"- ",,,-,-,0,1,E,,-,L,04,,B,,-,-,2016
8102438,2,1,N,M,28,A,-,E,N,C,Y,-,3,-,-,"- ",,,-,-,0,0,B,1994,HONDA,A,01,,B,,-,-,2016
8103986,1,1,Y,-,998,G,G,S,-,-,,-,3,-,-,"- ",,,N,-,0,0,B,,-,I,11,,,,-,-,2016
8103986,2,4,N,F,45,H,H,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,A,,-,-,2016
8103992,1,4,Y,F,34,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8103992,2,1,N,F,37,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,D,2007,MITSUBISHI,A,07,,B,,-,-,2016
8039926,1,1,Y,M,34,G,G,N,M,G,,-,3,-,-,"- ",,,N,-,0,0,M,,NISSAN,A,01,,A,,-,-,2016
8039926,2,4,N,M,40,G,G,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,D,,-,L,04,,O,,-,-,2016
8020403,1,3,Y,-,998,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,0,R,2009,HYUNDAI,A,01,,,,-,-,2016
8020403,2,4,N,F,35,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8120330,1,1,Y,F,40,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,D,2016,NISSAN,A,01,,B,,-,-,2016
8120330,2,4,N,M,26,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8120332,1,4,Y,F,30,A,-,E,-,-,O,-,3,-,-,"- ",,,J,-,0,1,J,,-,L,04,,A,,-,-,2016
8120340,1,4,Y,M,18,H,H,E,-,-,O,-,3,-,,40,21201,A,A,-,0,1,B,,-,L,04,,O,,-,-,2016
8120340,2,1,N,M,47,H,H,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,J,2005,HONDA,A,01,,W,,-,-,2016
8016492,1,1,N,F,41,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,D,2013,HONDA,A,01,,W,,-,-,2016
8016492,2,4,Y,M,65,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2016
8120389,1,4,Y,F,21,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,A,,-,-,2016
8120393,1,1,Y,-,998,-,,E,B,-,,-,-,-,-,"- ",,,-,-,0,0,-,,-,A,07,,,,-,-,2016
8120393,2,4,N,M,55,-,,E,-,-,O,-,-,-,-,"- ",,,-,-,0,1,-,,-,L,04,,B,,-,-,2016
8120414,1,4,Y,M,26,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,J,,-,L,04,,O,,-,-,2016
8120414,2,1,N,M,50,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2015,MERCEDES-BENZ,A,01,,O,,-,-,2016
8120437,1,1,N,M,64,G,G,E,M,C,Y,-,3,-,-,"- ",,,N,-,0,0,B,2008,HONDA,A,07,,W,,-,-,2016
8120437,2,4,N,F,41,G,G,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,L,,-,L,04,,W,,-,-,2016
8120546,1,1,Y,M,33,A,-,S,P,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2013,MINI,A,01,,W,,-,-,2016
8120546,2,4,N,M,54,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,J,,-,L,04,,W,,-,-,2016
8016138,1,4,Y,M,33,A,-,N,-,-,O,-,3,-,-,"- ",,,M,-,0,1,M,,-,L,04,,A,,-,-,2016
8016138,2,1,N,F,30,A,-,N,M,C,Y,-,3,-,-,"- ",,,M,-,0,0,H,2016,FORD,I,11,,O,,-,-,2016
